,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
325,3740,15617029,S1306,597,S1,Male,44,5,93754.6,3,1,0,120658.35,1
326,577,15651664,S2420,609,S2,Female,41,5,62397.41,1,1,1,63004.52,1
327,730,15734626,S505,658,S0,Male,47,4,62397.41,2,1,1,70599.51,0
328,7945,15577398,S2292,578,S1,Female,44,3,107629.43,2,0,1,108958.61,0
329,2293,15614929,S2344,561,S0,Male,42,5,62397.41,1,1,1,65080.34,0
330,4205,15707291,S2463,695,S1,Female,39,3,136884.21,1,0,0,140184.45,0
331,5823,15765694,S1426,569,S1,Male,54,5,114162.99,1,1,0,132577.98,1
332,3911,15609356,S457,619,S0,Male,40,6,118886.7,2,1,0,67913.94,0
333,3634,15568469,S1459,634,S0,Female,49,6,62397.41,2,1,1,93730.79,1
334,4950,15658946,S1740,557,S2,Female,31,5,62397.41,2,1,0,101772.95,0
335,9996,15668971,S411,658,S2,Male,43,4,95328.86,1,1,1,58045.64,0
336,9758,15661249,S83,608,S0,Male,44,5,62397.41,1,1,1,66158.31,1
337,6793,15751180,S1830,634,S2,Male,45,5,83242.21,1,1,0,105515.42,1
338,8946,15646784,S25,686,S0,Male,42,6,115302.76,2,1,1,121032.26,0
339,2957,15579706,S197,690,S0,Female,29,5,62397.41,2,0,0,62102.21,0
340,4229,15589475,S2061,679,S0,Male,37,6,62397.41,2,1,0,122037.35,0
341,7988,15670943,S1868,663,S2,Male,67,5,131637.4,1,1,1,125354.55,0
342,1085,15785865,S951,603,S0,Male,44,5,122459.95,2,1,0,77389.03,0
343,9941,15654531,S1506,446,S0,Female,44,2,118236.53,1,1,1,130726.12,1
344,1742,15619465,S564,611,S1,Male,45,6,139584.01,2,1,1,90093.73,0
345,8362,15810347,S2074,679,S2,Male,42,5,122140.54,1,1,1,126900.98,0
346,4998,15639303,S1005,611,S2,Male,39,3,62397.41,1,1,0,116960.52,0
347,5746,15798888,S1500,718,S0,Male,38,3,62397.41,2,1,0,139858.66,1
348,6952,15705765,S635,641,S2,Male,33,6,62397.41,2,1,1,114918.19,0
349,4826,15608956,S513,626,S2,Male,50,7,62397.41,2,1,1,119157.06,0
350,7905,15599126,S2290,496,S2,Male,42,5,62397.41,2,1,0,121489.96,0
351,4440,15702566,S1855,585,S0,Female,40,7,62397.41,2,1,1,68206.82,0
352,9479,15684958,S1337,628,S1,Female,40,4,146090.93,2,1,0,120363.95,0
353,7209,15596405,S990,689,S0,Male,57,4,62397.41,3,1,1,91650.92,1
354,1204,15604832,S2494,568,S0,Male,51,6,110018.85,2,0,1,63298.45,0
355,5243,15675141,S445,631,S0,Male,55,3,62397.41,1,1,0,106170.99,1
356,1500,15609475,S282,577,S0,Male,37,4,62397.41,2,1,0,80254.61,0
357,3219,15624510,S369,615,S1,Male,34,4,120239.76,2,0,1,68948.51,0
358,336,15598846,S2494,507,S2,Male,38,2,140612.87,1,1,1,128334.62,0
359,8516,15752507,S1105,668,S0,Female,44,4,135654.93,1,1,1,100619.34,0
360,4864,15718289,S966,580,S2,Female,37,4,132525.35,1,1,1,71634.75,0
361,8038,15664270,S1281,631,S1,Male,48,7,123244.99,3,1,0,121872.73,1
362,5790,15788367,S454,493,S0,Male,39,6,62397.41,2,1,0,103347.6,0
363,8674,15773277,S2506,666,S0,Female,63,3,62397.41,2,0,1,59147.3,0
364,8779,15744770,S1665,707,S1,Female,68,2,143503.94,1,1,1,114815.31,0
365,6931,15634968,S2195,647,S2,Male,42,4,124963.77,1,1,0,111154.63,0
366,2573,15584453,S2542,596,S0,Female,37,7,62397.41,2,1,1,110227.8,0
367,8713,15684267,S913,635,S0,Female,32,3,62397.41,2,1,1,93498.77,0
368,8989,15708193,S277,685,S2,Male,37,3,62397.41,2,1,1,82357.45,0
369,2690,15814536,S845,633,S0,Female,58,4,62397.41,2,1,1,94470.36,0
370,6329,15631685,S2349,550,S0,Male,39,4,129750.79,1,1,1,139600.14,0
371,4210,15771942,S320,732,S0,Male,37,6,62397.41,2,1,1,69585.76,0
372,4216,15630725,S1600,679,S0,Female,49,5,62397.41,1,1,0,71695.45,1
373,8370,15702442,S2045,693,S0,Male,81,4,123470.91,1,0,1,140600.59,0
374,8398,15722246,S301,703,S0,Male,37,5,62397.41,2,1,1,142253.38,0
375,4076,15765173,S2395,712,S2,Female,57,6,125838.98,1,1,1,59396.49,0
376,33,15614168,S1317,566,S2,Female,68,4,62397.41,2,1,1,126055.22,0
377,4717,15629519,S2335,652,S1,Female,46,5,140224.3,2,1,1,122051.9,0
378,5111,15780909,S369,573,S2,Female,49,6,147098.02,1,1,1,121799.78,0
379,3835,15634602,S2024,671,S1,Female,39,2,120587.92,1,1,1,92145.07,0
380,2446,15743293,S1170,634,S0,Male,39,3,104772.03,2,0,0,101664.16,0
381,7781,15569654,S2242,500,S0,Female,41,4,62397.41,2,1,0,84885.57,0
382,3206,15715003,S404,607,S1,Female,47,6,134152.3,2,1,0,72280.2,0
383,3418,15600626,S1269,610,S2,Male,59,4,119623.78,1,1,1,73715.98,0
384,2299,15736963,S2270,660,S1,Male,43,6,129340.31,2,0,1,80156.67,0
385,1046,15733768,S968,612,S0,Male,41,6,62397.41,2,1,1,119517.47,0
386,6873,15713845,S2321,649,S0,Female,46,4,62397.41,2,1,1,82481.33,0
387,2396,15771569,S1702,574,S2,Male,33,5,62397.41,2,1,1,126860.08,0
388,8316,15691104,S2,753,S0,Male,36,5,62397.41,2,1,1,62051.28,0
389,9420,15578603,S2083,628,S0,Female,39,3,62397.41,2,0,0,141723.87,0
390,9031,15631871,S1043,639,S0,Female,42,4,99744.26,2,1,0,123110.59,0
391,1279,15587676,S2302,733,S0,Female,50,3,62397.41,1,0,1,139213.42,1
392,9229,15801218,S819,606,S0,Male,44,2,62397.41,2,1,0,83956.06,0
393,8711,15603035,S1441,601,S2,Female,31,5,133569.03,1,1,0,70423.63,0
394,6222,15618562,S2575,569,S0,Male,31,5,139988.6,1,1,1,79490.53,0
395,8767,15634719,S462,596,S1,Female,32,4,115047.48,2,1,0,81629.6,1
396,5257,15644179,S809,672,S2,Male,40,3,113075.3,1,1,1,127619.59,0
397,1923,15567802,S2254,574,S1,Female,41,2,126030.86,2,1,1,130744.1,0
398,4754,15772243,S2561,585,S0,Female,43,7,62397.41,2,1,0,62000.62,0
399,1968,15751392,S862,692,S0,Female,40,4,62397.41,1,1,0,138882.75,0
400,8361,15625964,S1680,583,S0,Male,44,5,136660.03,1,1,1,104442.64,0
401,2329,15589572,S1885,684,S1,Female,44,3,144064.0,2,1,0,120980.33,0
402,9417,15682467,S755,528,S0,Female,51,6,62397.41,2,1,1,104683.01,0
403,4789,15762238,S2533,550,S0,Male,37,4,109265.26,1,1,0,90372.48,0
404,3316,15677939,S1393,541,S0,Male,50,5,102606.63,1,0,0,114947.09,0
405,3689,15810910,S2290,582,S1,Male,42,6,132557.89,3,1,0,101765.38,1
406,2585,15640769,S2256,622,S1,Female,42,6,141356.31,1,1,1,122745.1,0
407,9819,15663939,S2497,665,S1,Female,47,3,155848.33,2,1,0,85307.4,0
408,1177,15685947,S2259,723,S2,Male,45,4,133741.38,1,1,1,62019.73,0
409,5285,15799964,S375,691,S2,Female,35,4,62397.41,1,1,0,58965.31,0
410,5893,15687852,S1104,614,S0,Female,47,5,62397.41,2,0,0,128534.46,0
411,355,15658504,S974,564,S0,Male,36,6,62397.41,1,1,0,61061.32,0
412,2772,15718039,S1728,723,S0,Female,43,5,122783.67,2,0,1,82793.87,1
413,9999,15643770,S952,592,S0,Male,47,6,140004.91,1,1,0,78471.98,1
414,9797,15680685,S1439,550,S2,Female,49,5,141455.58,2,0,0,120086.94,1
415,8131,15766378,S2222,671,S0,Male,37,4,127596.95,1,0,0,75010.63,0
416,2986,15671351,S1415,483,S0,Male,39,5,125620.26,1,0,0,85698.31,1
417,9984,15570970,S1368,622,S2,Male,42,6,62397.41,1,1,1,136563.91,0
418,7758,15674442,S728,682,S2,Male,51,6,62397.41,1,0,0,128328.38,1
419,5702,15662574,S2489,717,S1,Male,37,3,127857.18,1,0,0,98534.0,0
420,285,15744529,S1669,648,S2,Male,43,5,62397.41,2,1,1,100026.89,0
421,2524,15700772,S1073,708,S0,Male,41,5,62397.41,1,1,0,102750.88,0
422,5645,15570629,S2553,702,S0,Female,47,3,139049.71,1,1,1,115684.21,0
423,5309,15594917,S1612,574,S1,Male,34,3,137212.2,2,1,1,67887.93,0
424,6243,15728333,S1967,587,S0,Female,42,4,150725.34,1,1,1,139566.76,0
425,1546,15709199,S957,685,S0,Male,36,3,62397.41,2,1,1,127396.89,0
426,2483,15661903,S2350,548,S2,Female,62,6,113935.34,1,1,0,134621.57,0
427,8259,15612140,S2176,577,S2,Female,32,5,137583.55,1,1,1,122845.59,0
428,8346,15802207,S1184,673,S2,Male,39,4,62397.41,2,1,1,90250.14,0
429,2882,15759381,S904,636,S0,Male,36,5,124314.7,1,1,1,81720.9,1
430,9953,15732740,S1900,614,S2,Male,48,4,62397.41,2,1,1,84207.75,0
431,7219,15786237,S2554,590,S2,Male,38,5,62397.41,2,1,0,62172.05,0
432,5716,15743007,S1340,610,S2,Female,42,6,113516.52,1,1,0,110140.52,0
433,6736,15595592,S1348,708,S0,Female,45,5,136548.01,1,1,1,74009.21,0
434,8057,15727421,S196,688,S2,Female,40,6,62397.41,2,1,1,107045.48,0
435,8032,15602354,S2147,677,S2,Female,37,7,111148.88,2,0,0,90065.87,0
436,5057,15598695,S1789,580,S2,Male,42,6,62397.41,2,0,0,91342.41,0
437,9470,15797910,S1595,740,S1,Female,42,4,114396.06,1,0,0,57990.48,0
438,2095,15652914,S2351,655,S1,Male,37,3,131385.55,2,1,0,81047.89,0
439,1311,15632185,S55,674,S0,Male,54,5,62397.41,2,1,1,59426.01,0
440,2763,15708693,S598,709,S1,Female,39,4,118218.88,2,1,0,93015.37,0
441,541,15767891,S1083,655,S0,Male,49,3,62397.41,2,1,0,121827.64,0
442,9551,15802869,S926,646,S0,Male,38,3,62397.41,3,1,0,94011.38,0
443,5696,15593510,S1343,625,S2,Female,39,6,62397.41,2,1,1,121445.03,0
444,7499,15729201,S865,614,S2,Male,44,3,133974.82,1,1,0,69743.62,0
445,7576,15675501,S785,655,S0,Female,36,6,62397.41,2,0,0,142330.51,0
446,6361,15686780,S2522,533,S0,Male,36,3,135070.42,1,1,1,140910.62,0
447,3800,15682890,S476,621,S2,Female,44,7,62397.41,2,1,1,83854.78,0
448,8578,15651958,S2575,583,S2,Female,67,6,112037.86,1,1,1,98308.4,0
449,7338,15712543,S2027,619,S2,Male,32,4,62397.41,2,1,0,63385.57,0
450,6369,15711316,S1131,579,S1,Female,50,5,130227.32,1,1,0,97432.52,1
451,9842,15576065,S1497,528,S0,Female,51,3,107837.23,2,0,0,77981.95,0
452,8225,15780492,S1453,745,S1,Male,40,2,134791.79,1,1,0,119257.18,0
453,4831,15745250,S358,509,S0,Female,42,4,128658.55,2,1,0,61319.13,0
454,4335,15775335,S439,699,S2,Female,58,7,147298.25,1,1,0,70876.26,1
455,2037,15585580,S575,629,S2,Male,48,6,126333.61,2,1,0,90402.31,1
456,2481,15811690,S2433,673,S2,Male,39,5,111245.14,1,0,0,96552.01,0
457,8221,15625080,S458,587,S1,Female,41,5,135470.17,2,1,1,129724.34,1
458,4745,15788189,S1813,696,S0,Male,35,4,100284.54,1,1,1,142369.51,0
459,564,15681928,S929,661,S2,Male,40,7,142660.77,2,1,1,87754.57,0
460,6761,15651063,S195,491,S0,Female,41,5,111484.88,1,1,0,107806.56,1
461,377,15583394,S1761,624,S2,Male,39,3,131517.52,1,0,0,68036.77,0
462,7673,15750837,S351,623,S0,Female,34,3,62397.41,2,0,0,110725.91,0
463,1026,15612832,S297,688,S0,Male,55,6,62397.41,2,1,1,129526.97,0
464,2394,15752097,S1615,698,S2,Male,34,6,62397.41,2,1,0,84408.56,0
465,8499,15629475,S262,726,S2,Male,28,4,62397.41,2,1,1,94475.93,0
466,131,15627630,S1536,707,S0,Male,58,5,62397.41,2,1,1,104911.77,0
467,3375,15671032,S401,627,S1,Female,42,3,131216.99,2,0,1,122687.73,0
468,3242,15763579,S2275,650,S0,Female,37,3,62397.41,2,0,1,100212.25,1
469,5115,15636684,S258,684,S2,Male,47,3,62397.41,2,1,0,75793.27,1
470,9991,15801904,S2347,682,S0,Male,47,3,62397.41,2,1,0,99828.38,0
471,1838,15740411,S853,657,S0,Male,41,6,151917.75,1,0,0,82463.61,1
472,9973,15665222,S2026,750,S0,Female,35,6,62397.41,2,1,1,81387.21,0
473,5174,15635141,S1750,644,S1,Female,65,4,102019.54,2,1,1,73319.57,0
474,626,15592197,S771,687,S0,Male,43,6,132764.96,1,1,1,97021.25,0
475,593,15718921,S1738,563,S1,Female,40,5,126917.01,2,1,0,141744.32,0
476,4260,15597945,S2343,667,S1,Male,42,5,130649.32,1,0,1,77282.25,0
477,1028,15726250,S1867,506,S0,Female,47,5,107224.39,1,1,1,89553.6,0
478,7690,15710408,S1776,720,S2,Female,32,4,136071.73,2,0,0,110811.56,0
479,4021,15679663,S1874,617,S1,Male,39,6,138866.08,1,1,1,71185.97,0
480,1806,15650068,S1196,701,S0,Male,45,4,124374.64,2,1,1,92722.95,0
481,8987,15744105,S2452,609,S0,Female,40,3,111371.5,2,1,1,116916.65,0
482,6379,15787155,S982,550,S0,Female,30,3,135943.75,2,1,1,140304.59,0
483,7444,15644297,S2544,753,S0,Female,40,3,127006.85,4,1,0,89583.64,1
484,46,15705918,S140,652,S2,Male,31,6,62397.41,2,0,0,117985.44,0
485,4777,15636105,S1554,707,S0,Male,41,3,62397.41,2,1,0,80236.65,0
486,6239,15814236,S1394,732,S1,Female,39,3,116885.53,2,1,0,101236.99,0
487,5301,15763625,S2561,747,S1,Female,39,5,140286.39,2,1,1,99791.19,0
488,3307,15779904,S2156,653,S0,Female,40,3,118062.27,2,1,1,77876.01,0
489,4450,15756026,S1298,721,S0,Male,41,3,62397.41,2,1,1,125085.47,0
490,3614,15654156,S1928,695,S1,Female,37,5,139910.23,2,0,1,84149.77,0
491,3885,15573045,S1861,652,S0,Female,44,5,138846.82,2,0,1,113755.12,0
492,4277,15694237,S1969,557,S2,Male,37,3,122157.17,2,0,0,75109.51,0
493,6480,15697201,S2461,563,S0,Male,33,5,120780.42,1,1,0,63214.97,0
494,5145,15671610,S1672,650,S0,Male,35,7,163283.29,1,0,1,92724.78,1
495,3146,15609083,S731,598,S0,Male,40,6,119801.52,1,1,1,89092.48,0
496,2667,15572762,S1382,580,S1,Male,48,6,138209.18,1,0,0,84926.48,1
497,2069,15733973,S2396,616,S0,Male,65,3,109851.99,1,0,1,119246.21,0
498,1059,15776518,S4,576,S1,Female,37,6,121279.39,1,1,1,103686.66,0
499,9732,15650670,S383,743,S2,Male,39,5,62397.41,2,0,0,80219.38,0
500,2103,15788291,S395,672,S0,Male,65,4,62397.41,2,1,1,82293.86,0
501,1778,15607312,S796,732,S1,Female,44,6,117183.27,1,1,1,91326.17,0
502,3787,15790717,S2496,531,S0,Female,49,6,114615.51,2,1,1,103240.77,0
503,2471,15578866,S225,636,S0,Male,63,4,135769.0,1,1,1,113189.57,0
504,3364,15785831,S48,715,S0,Female,38,5,97290.19,1,1,0,103187.21,0
505,8655,15603743,S966,652,S0,Male,39,5,135867.64,2,1,1,95258.72,0
506,2581,15723818,S769,704,S0,Male,32,6,113576.46,1,1,0,128574.36,0
507,2859,15737542,S824,610,S0,Male,39,3,93401.92,2,1,0,102535.45,0
508,5881,15778219,S1987,560,S1,Female,40,4,123474.46,1,0,0,90305.64,0
509,4483,15572801,S1454,550,S0,Male,39,4,140953.75,2,1,1,128084.21,0
510,5755,15702789,S436,598,S0,Female,44,6,62397.41,1,1,0,86602.81,1
511,9287,15750055,S2044,606,S0,Male,39,2,114220.35,1,0,0,110896.97,0
512,7940,15644501,S1554,660,S1,Female,44,3,162978.11,2,1,0,97512.6,0
513,5627,15656484,S2364,517,S1,Male,44,3,138845.11,2,1,0,134786.89,0
514,4866,15754574,S2542,544,S0,Male,47,5,62397.41,2,1,1,132084.38,0
515,821,15753895,S523,539,S1,Male,39,5,150189.7,2,1,0,71664.57,0
516,5906,15575486,S1124,576,S1,Male,37,4,126347.81,2,0,1,118404.15,0
517,8964,15637857,S2343,686,S0,Male,43,5,62397.41,1,0,1,74598.73,0
518,2618,15726046,S1197,602,S0,Male,34,6,137558.61,2,0,1,141597.91,0
519,7772,15687540,S2256,630,S0,Female,48,3,62397.41,2,1,1,85812.65,0
520,4431,15758306,S953,626,S0,Male,47,5,62397.41,1,1,0,118062.61,1
521,2517,15793049,S1335,628,S0,Male,32,6,62397.41,2,0,0,96862.82,0
522,6269,15764021,S1500,677,S2,Male,42,3,93698.29,1,1,1,82702.01,0
523,6681,15654106,S2559,658,S0,Male,41,5,119698.44,2,1,0,107699.64,0
524,2467,15573741,S167,718,S1,Female,39,5,126609.59,1,1,0,118420.97,0
525,7835,15586870,S248,580,S0,Female,42,4,129220.05,1,0,1,110403.92,0
526,4719,15792818,S1867,614,S0,Male,52,7,124419.9,2,1,1,111822.45,0
527,6175,15635143,S1408,721,S0,Male,38,5,62397.41,2,0,1,73547.2,0
528,3158,15693382,S1415,550,S0,Female,36,6,110621.48,1,1,0,59512.39,0
529,7286,15566660,S2085,643,S1,Male,52,4,111095.79,1,1,0,132460.37,1
530,7128,15694300,S1604,603,S1,Male,62,7,125880.08,3,0,0,60857.11,1
531,8441,15779711,S515,718,S0,Male,40,3,62397.41,2,1,1,91378.66,0
532,7519,15739168,S382,644,S0,Male,62,2,62397.41,1,1,1,93940.11,0
533,5797,15808334,S434,612,S2,Male,43,6,62397.41,2,1,0,72863.64,0
534,7660,15655658,S1106,657,S2,Male,43,4,62397.41,1,1,1,98142.5,0
535,7953,15760102,S1408,611,S0,Female,39,3,146701.54,2,1,1,85226.28,0
536,9392,15810075,S1727,724,S0,Male,37,6,141367.54,2,1,0,117547.29,0
537,560,15710978,S1158,716,S0,Male,34,5,62397.41,1,1,0,66230.96,0
538,7775,15803456,S765,646,S0,Female,42,3,114677.08,1,0,0,66892.88,1
539,703,15580956,S48,672,S0,Male,59,5,62397.41,2,0,1,69893.78,0
540,8809,15800811,S843,742,S0,Male,49,3,62397.41,2,1,1,134943.32,0
541,3744,15736271,S154,646,S2,Male,62,5,120526.22,2,1,1,113583.67,0
542,3422,15605461,S2015,588,S1,Male,43,3,123476.04,1,0,0,126194.92,1
543,1543,15566594,S2010,573,S0,Female,41,3,129851.47,1,0,1,132998.74,0
544,4571,15790355,S864,658,S1,Female,34,3,110712.73,2,1,1,60059.27,0
545,8818,15735636,S1880,571,S0,Female,47,6,130658.9,2,0,0,106412.59,0
546,8826,15777076,S1917,585,S0,Male,41,4,123259.4,2,0,1,118602.14,0
547,3605,15765520,S1097,585,S2,Female,39,5,62397.41,2,1,0,82147.6,0
548,9904,15653857,S2258,753,S1,Male,55,2,112010.25,1,1,1,93041.08,1
549,3839,15672481,S1818,670,S0,Female,44,6,90651.41,2,0,0,97019.9,1
550,1240,15807595,S922,595,S0,Male,37,6,62397.41,2,0,1,66223.05,0
551,5099,15624343,S2502,753,S1,Female,33,6,97270.92,2,1,0,94832.66,0
552,9671,15777315,S2057,658,S2,Male,44,4,139617.59,1,1,1,116294.5,0
553,8564,15762573,S1990,589,S0,Female,34,4,62397.41,3,1,0,126814.28,0
554,8208,15705383,S2273,646,S2,Male,39,4,62397.41,2,1,0,76782.84,0
555,5299,15619955,S762,587,S2,Male,42,4,62397.41,2,1,1,71216.82,0
556,1798,15796813,S1552,618,S0,Female,44,2,122023.29,1,0,1,83021.35,1
557,2019,15586674,S1327,671,S2,Male,41,3,114160.87,2,0,1,78413.16,0
558,7524,15697480,S373,666,S2,Female,40,6,124002.36,1,0,0,142062.84,0
559,4486,15617476,S789,627,S1,Male,46,6,132823.37,1,1,0,62318.99,1
560,7340,15583353,S1197,665,S0,Male,39,6,62397.41,2,1,1,73440.15,0
561,8461,15568449,S1463,629,S2,Male,38,6,62397.41,1,1,0,114298.47,0
562,9578,15706464,S1821,738,S2,Female,55,6,150105.49,2,0,1,126257.49,1
563,519,15798850,S439,628,S2,Male,49,7,112575.32,1,0,1,95371.71,0
564,6153,15720968,S476,692,S2,Female,39,6,119102.73,1,0,0,121413.76,1
565,3406,15605130,S1548,610,S1,Female,43,5,104289.19,3,1,0,60896.17,1
566,1858,15799815,S1058,577,S2,Female,40,6,62397.41,2,1,1,102481.12,0
567,4209,15789560,S1216,516,S0,Male,42,4,120920.85,1,1,0,89624.23,0
568,3945,15759537,S2342,630,S0,Male,49,3,62397.41,2,1,1,119371.27,0
569,7265,15764841,S2587,636,S1,Male,43,6,115804.3,2,1,1,141679.4,0
570,4382,15609824,S2149,555,S0,Male,37,3,126863.22,2,1,0,79086.78,0
571,5409,15651020,S297,534,S0,Female,39,6,108030.0,1,1,1,82862.92,0
572,4701,15611024,S2512,650,S1,Male,32,6,91513.37,2,0,0,80090.74,0
573,2563,15785899,S2349,648,S0,Male,45,3,62397.41,2,0,0,88030.51,0
574,7256,15700813,S16,614,S0,Male,45,4,135353.59,1,1,0,88177.85,1
575,8293,15696371,S593,631,S1,Female,47,5,105980.55,1,1,0,93998.13,1
576,6256,15621004,S1427,647,S0,Male,41,4,62397.41,2,1,0,60841.23,0
577,1421,15659568,S926,607,S1,Male,65,6,101992.07,1,0,1,61235.18,0
578,8570,15691387,S913,668,S0,Male,39,3,62397.41,2,1,1,140383.12,0
579,4775,15626383,S2321,650,S0,Female,45,2,62397.41,1,0,1,96594.74,1
580,6969,15677117,S2355,539,S0,Male,44,4,125641.62,1,1,1,100185.48,0
581,1253,15593454,S1044,629,S2,Male,45,3,112052.83,2,1,0,95380.6,0
582,2201,15705676,S1603,684,S0,Male,47,5,62397.41,2,0,0,82114.79,0
583,186,15594864,S748,682,S0,Male,50,5,123702.1,1,1,0,120735.22,0
584,6325,15713346,S2427,657,S2,Female,39,7,116455.9,2,0,0,123210.76,0
585,5671,15579212,S340,594,S0,Male,44,3,112601.08,2,1,1,95198.43,0
586,3082,15603323,S2163,606,S0,Male,57,6,62397.41,2,0,1,103257.86,1
587,3497,15727546,S373,595,S1,Female,44,4,122561.09,2,1,1,104157.5,0
588,5117,15624715,S2062,672,S0,Female,46,2,109211.98,1,1,0,128701.18,0
589,7138,15702277,S2349,718,S2,Female,42,6,62397.41,2,1,0,86410.04,0
590,1593,15659495,S714,536,S0,Male,38,4,126653.69,1,1,0,85755.94,0
591,8623,15618695,S373,627,S0,Male,47,7,62397.41,2,0,1,128341.07,0
592,75,15756668,S1314,746,S0,Female,52,4,62397.41,1,1,1,86874.13,1
593,1340,15706602,S1922,571,S1,Male,40,3,142103.06,2,1,0,76057.25,0
594,4559,15750547,S2402,519,S0,Female,55,7,62397.41,3,0,1,83966.37,1
595,3834,15605020,S1374,620,S2,Female,44,4,62397.41,2,1,1,127424.49,0
596,2097,15724251,S2036,720,S0,Male,42,4,100225.51,1,1,0,93969.19,0
597,787,15757895,S1499,709,S2,Female,55,2,129392.97,1,1,0,67217.4,1
598,9429,15637593,S12,612,S0,Male,35,6,62397.41,2,1,1,142446.66,0
599,5764,15653037,S2061,541,S1,Female,47,2,128677.81,2,1,1,124657.5,1
600,2833,15751491,S805,753,S1,Male,47,4,132960.32,2,0,1,136658.72,0
601,343,15695148,S1113,561,S2,Male,43,3,124104.3,2,1,1,82356.32,0
602,4716,15691808,S604,647,S0,Male,46,3,129363.44,1,1,0,104688.34,1
603,7643,15709476,S816,555,S2,Male,39,6,128826.18,1,0,0,99463.38,0
604,1331,15669783,S248,677,S2,Male,37,6,129823.36,1,1,1,120318.06,0
605,9881,15729040,S2360,658,S2,Male,58,6,107022.33,1,1,1,141150.5,0
606,5674,15738715,S1374,553,S1,Male,36,6,134917.45,2,1,0,71138.93,0
607,9178,15808849,S1566,695,S0,Female,34,5,113483.01,2,0,1,123138.25,0
608,3550,15641822,S1479,566,S0,Female,37,5,62397.41,2,0,1,141866.23,0
609,3398,15738497,S1306,602,S0,Male,44,3,104774.77,1,0,0,72900.23,0
610,5221,15588839,S1490,706,S2,Female,32,6,62397.41,2,1,0,81630.99,0
611,8210,15579207,S1428,585,S0,Male,41,5,62397.41,2,1,1,78042.88,0
612,8592,15806796,S2054,603,S2,Female,33,4,136475.09,3,1,0,76839.75,1
613,9480,15580252,S2295,533,S1,Male,29,3,125655.69,1,0,0,112614.88,0
614,7360,15625713,S1784,681,S0,Male,31,5,62397.41,2,1,1,107309.35,0
615,740,15645621,S2538,684,S1,Female,31,7,118459.89,2,0,0,102689.49,0
616,6596,15730353,S1165,527,S1,Male,47,4,144681.56,1,1,0,98354.37,0
617,4818,15715465,S2226,650,S0,Male,41,5,120373.51,1,1,1,109477.61,0
618,907,15666095,S2323,608,S2,Female,43,5,62397.41,2,1,1,127199.0,0
619,4079,15690939,S1604,586,S2,Female,35,6,143615.15,1,1,0,133068.51,0
620,7759,15605918,S1574,753,S1,Male,47,3,119069.09,2,0,0,124714.7,0
621,3857,15566563,S2160,569,S0,Female,44,5,119873.07,1,1,0,80466.56,0
622,6782,15775880,S1342,641,S1,Female,45,7,94767.47,2,0,0,68572.5,0
623,6219,15601892,S1078,604,S0,Female,44,5,62397.41,2,1,1,88302.03,0
624,6112,15778463,S1909,562,S1,Female,39,4,108447.53,1,1,1,115551.77,0
625,7547,15607746,S2170,728,S2,Male,72,6,62397.41,2,0,1,72031.41,0
626,5411,15619674,S1427,546,S0,Female,37,5,62397.41,2,1,0,95254.56,0
627,2154,15727299,S770,611,S0,Female,42,5,110975.86,1,1,0,99443.1,1
628,7859,15667742,S366,566,S0,Male,42,3,106774.2,2,1,1,67842.02,0
629,1522,15589437,S2559,501,S0,Female,62,6,62397.41,1,1,0,85359.29,0
630,216,15587174,S2153,623,S1,Female,48,7,117699.86,2,1,1,114443.86,0
631,5248,15783522,S1508,753,S1,Male,55,3,147711.94,1,0,0,123728.66,1
632,508,15596455,S2237,595,S0,Male,43,5,62397.41,2,1,0,92814.71,0
633,5680,15723685,S2476,638,S2,Female,53,5,137889.18,1,0,1,121802.8,1
634,2601,15679297,S1833,725,S0,Male,48,5,121716.19,3,1,0,126614.49,1
635,9948,15593470,S2421,639,S0,Female,37,6,119955.81,2,0,1,91173.85,0
636,9340,15804610,S410,550,S0,Male,49,7,98124.75,1,1,0,116127.67,0
637,5953,15650313,S1689,708,S1,Male,47,4,125050.25,2,0,1,91416.13,0
638,2327,15576313,S1243,682,S0,Male,39,3,133665.36,1,1,0,76999.68,0
639,3693,15636731,S2276,588,S1,Male,51,3,134687.05,2,1,0,134508.49,1
640,762,15596414,S1304,583,S0,Male,40,6,62397.41,2,1,0,62506.43,0
641,6710,15661821,S214,573,S2,Male,42,3,120430.06,1,1,0,121531.92,0
642,1783,15782993,S2559,573,S0,Male,41,5,140237.29,2,1,1,71131.0,0
643,1828,15590241,S1599,643,S1,Male,41,3,121049.33,1,0,0,139597.06,0
644,1012,15725660,S1404,564,S2,Male,39,6,117007.69,1,0,1,119002.2,0
645,260,15789974,S494,629,S1,Male,37,5,125565.88,1,0,1,112738.27,0
646,3558,15600106,S2346,596,S0,Male,34,2,161432.11,1,0,0,122055.68,0
647,2005,15611699,S2433,568,S0,Female,42,6,116318.85,1,0,0,124405.15,0
648,2718,15656829,S465,693,S0,Female,42,5,133900.09,1,0,1,71847.19,0
649,8870,15613319,S765,646,S0,Male,36,4,133124.81,1,1,0,72905.36,0
650,9957,15740458,S603,709,S0,Male,47,6,124652.21,1,1,0,118904.4,0
